Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	OFERTAS SCJ 23-1 - COPIA 	DESCUENTO ACUERDO 5%	DESCUENTO ACUERDO 10%	OFERTAS SCJ 22-1	DESCUENTO 12% SCJ	DESCUENTO 14% SCJ	DESCUENTO 5% NIVEA
2	DEMO	FCVTA	FACTURA	A	1	4056	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16417	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111661	ZHUANG LIN (P0)	AV. RIVADAVIA 687	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	11	600	LYSOFORM AERO FRUTAL 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12934.103	12934.103	1	0	1	0	1	0	0	4.224	0	4.224	18883.79	15.68	15922.81	18883.79	2960.98	15922.81	3343.79	0	0	0	0	0	0	0	0	19266.6	0	0	0	0	2960.97	0	2960.97		X						
2	DEMO	FCVTA	FACTURA	A	1	4056	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16417	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111661	ZHUANG LIN (P0)	AV. RIVADAVIA 687	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	12	574	LYSOFORM AERO LAVANDA 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12934.101	12934.101	1	0	1	0	1	0	0	4.224	0	4.224	18883.79	15.68	15922.81	18883.79	2960.98	15922.81	3343.79	0	0	0	0	0	0	0	0	19266.6	0	0	0	0	2960.97	0	2960.97		X						
2	DEMO	FCVTA	FACTURA	A	1	4056	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16417	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111661	ZHUANG LIN (P0)	AV. RIVADAVIA 687	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	13	573	LYSOFORM AERO CITRICA 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	11559.401	11559.401	1	0	1	0	1	0	0	4.224	0	4.224	16876.72	15.68	14230.45	16876.72	2646.27	14230.45	2988.39	0	0	0	0	0	0	0	0	17218.84	0	0	0	0	2646.27	0	2646.27		X						
2	DEMO	FCVTA	FACTURA	A	1	4056	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16417	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111661	ZHUANG LIN (P0)	AV. RIVADAVIA 687	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	14	928	LYSOFORM AERO MONTANA 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12934.103	12934.103	1	0	1	0	1	0	0	.4	0	.4	18883.79	15.68	15922.81	18883.79	2960.98	15922.81	3343.79	0	0	0	0	0	0	0	0	19266.6	0	0	0	0	2960.97	0	2960.97		X						
2	DEMO	FCVTA	FACTURA	A	1	4056	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16417	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111661	ZHUANG LIN (P0)	AV. RIVADAVIA 687	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	15	927	LYSOFORM AERO ORIGINAL 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12934.103	12934.103	1	0	1	0	1	0	0	.4	0	.4	18883.79	15.68	15922.81	18883.79	2960.98	15922.81	3343.79	0	0	0	0	0	0	0	0	19266.6	0	0	0	0	2960.97	0	2960.97		X						
2	DEMO	FCVTA	FACTURA	A	1	4057	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16391	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111464	GUAN WU (P0)	ALBERTI 1069 1069	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	1	82	CERAMICOL DP INCOLORO X 450 ML/15/AR	0		NO	0	0				15	88	6.84	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	11789.188	11789.188	0	6	.4	0	.4	0	0	2.736	0	2.736	17212.21	5	16351.6	6884.89	344.24	6540.64	1373.53	0	0	0	0	0	0	0	0	7914.17	0	0	0	0	344.24	0	344.24			X					
2	DEMO	FCVTA	FACTURA	A	1	4057	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16391	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111464	GUAN WU (P0)	ALBERTI 1069 1069	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	2	103	BLEM AERO PREMIUM ARGAN 360 ML	0		NO	0	0				12	140	4.85	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	19354.744	19354.744	1	0	1	0	1	0	0	4.848	0	4.848	28257.92	42.14	16350.03	28257.92	11907.89	16350.03	3433.51	0	0	0	0	0	0	0	0	19783.54	0	0	0	0	11907.88	0	11907.88					X			
2	DEMO	FCVTA	FACTURA	A	1	4057	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16391	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111464	GUAN WU (P0)	ALBERTI 1069 1069	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	3	1120	RAID AERO EXTERMINADOR 360ML/12 AR	0		NO	0	0				12	140	4.25	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	15700.952	15700.952	1	0	1	0	1	0	0	4.248	0	4.248	22923.39	11.71	20239.06	22923.39	2684.33	20239.06	4250.2	0	0	0	0	0	0	0	0	24489.26	0	0	0	0	2684.32	0	2684.32		X						
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	1	1150	RAID TABLETAS APARATO SIN CABLE + 4 TABLETAS	0		NO	0	0				12	98	.72	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	27572.641	27572.641	0	3	.25	0	.25	0	0	.18	0	.18	40256.06	5	38243.25	10064.01	503.2	9560.81	2007.77	0	0	0	0	0	0	0	0	11568.58	0	0	0	0	503.2	0	503.2			X					
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	2	458	ZIPLOC BOLSA CONSERVA GRANDE 10UN	0		NO	0	0				12	285	1.27	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	11428.226	11428.226	0	3	.25	0	.25	0	0	.318	0	.318	16685.22	5	15850.95	4171.3	208.57	3962.74	832.18	0	0	0	0	0	0	0	0	4794.92	0	0	0	0	208.56	0	208.56			X					
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	3	368	CERAMICOL PISOS PLASTIFICADOS 900 ML	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8519.191	8519.191	0	3	.25	0	.25	0	0	2.799	0	2.799	12438.02	5	11816.12	3109.51	155.48	2954.03	620.35	0	0	0	0	0	0	0	0	3574.38	0	0	0	0	155.47	0	155.47			X					
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	4	309	LYSOFORM APC  LAVANDA 12X900ML AR	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	6282.684	6282.684	0	6	.5	0	.5	0	0	5.598	0	5.598	9172.72	5	8714.08	4586.36	229.32	4357.04	914.98	0	0	0	0	0	0	0	0	5272.02	0	0	0	0	229.31	0	229.31			X					
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	5	311	LYSOFORM APC  FLORAL 12X900ML AR	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8592.616	8592.616	0	6	.5	0	.5	0	0	5.598	0	5.598	12545.22	5	11917.96	6272.61	313.63	5958.98	1251.39	0	0	0	0	0	0	0	0	7210.37	0	0	0	0	313.63	0	313.63			X					
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	6	394	GLADE APC BOSQUE DE PINOS 900 ML	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7383.346	7383.346	0	6	.5	0	.5	0	0	5.598	0	5.598	10779.68	21.39	8473.91	5389.84	1152.89	4236.95	889.76	0	0	0	0	0	0	0	0	5126.71	0	0	0	0	1152.88	0	1152.88					X			
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	7	393	GLADE APC PARAISO AZUL 900 ML	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7383.346	7383.346	0	6	.5	0	.5	0	0	5.598	0	5.598	10779.68	21.39	8473.91	5389.84	1152.89	4236.95	889.76	0	0	0	0	0	0	0	0	5126.71	0	0	0	0	1152.88	0	1152.88					X			
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	8	395	GLADE APC BEBE 900 ML	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7383.346	7383.346	0	6	.5	0	.5	0	0	5.598	0	5.598	10779.68	21.39	8473.91	5389.84	1152.89	4236.95	889.76	0	0	0	0	0	0	0	0	5126.71	0	0	0	0	1152.88	0	1152.88					X			
2	DEMO	FCVTA	FACTURA	A	1	4058	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16398	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					111647	GUANG GUOQING (P40)	AV. RIVADAVIA 1159 1159 1159	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	11	ALMACENES	9	396	GLADE APC LAVANDA 900 ML	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7383.348	7383.348	0	6	.5	0	.5	0	0	5.598	0	5.598	10779.68	21.39	8473.91	5389.84	1152.89	4236.95	889.76	0	0	0	0	0	0	0	0	5126.71	0	0	0	0	1152.88	0	1152.88					X			
2	DEMO	FCVTA	FACTURA	A	1	4059	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		MT	RESP. MONOTRIBUTO	2	CONTADO		16418	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					122827	SEGUI JUAN SEGUNDO (P0)	25 DE MAYO 1074	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	3	PERF. Y CASA DE ART LIMP.	1	648	GLADE TOQUE REP MANANA DE CAMPO 9GR	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	10728.239	10728.239	0	3	.25	0	.25	0	0	.099	0	.099	15663.23	5	14880.06	3915.81	195.79	3720.02	781.2	0	0	0	0	0	0	0	0	4501.22	0	0	0	0	195.79	0	195.79			X					
2	DEMO	FCVTA	FACTURA	A	1	4059	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		MT	RESP. MONOTRIBUTO	2	CONTADO		16418	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					122827	SEGUI JUAN SEGUNDO (P0)	25 DE MAYO 1074	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	3	PERF. Y CASA DE ART LIMP.	2	598	GLADE TOQUE FULL LAVANDA 9GR DISC	0		NO	0	0				12	105	.54	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17317	17317	0	3	.25	0	.25	0	0	.135	0	.135	25282.82	5	24018.68	6320.71	316.04	6004.67	1260.98	0	0	0	0	0	0	0	0	7265.65	0	0	0	0	316.03	0	316.03			X					
2	DEMO	FCVTA	FACTURA	A	1	4059	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		MT	RESP. MONOTRIBUTO	2	CONTADO		16418	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					122827	SEGUI JUAN SEGUNDO (P0)	25 DE MAYO 1074	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	3	PERF. Y CASA DE ART LIMP.	3	82	CERAMICOL DP INCOLORO X 450 ML/15/AR	0		NO	0	0				15	88	6.84	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	11789.188	11789.188	0	6	.4	0	.4	0	0	2.736	0	2.736	17212.21	5	16351.6	6884.89	344.24	6540.64	1373.53	0	0	0	0	0	0	0	0	7914.17	0	0	0	0	344.24	0	344.24			X					
2	DEMO	FCVTA	FACTURA	A	1	4059	GENERAL	NO		=""	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	8	JIMENEZ SOLIS	8	JIMENEZ SOLIS	0		0		MT	RESP. MONOTRIBUTO	2	CONTADO		16418	19/02/2024	85db2c52baa13894	CAR	0000 - 00001833	3	IVECO JORGE	0					122827	SEGUI JUAN SEGUNDO (P0)	25 DE MAYO 1074	957	CAMPANA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	3	PERF. Y CASA DE ART LIMP.	4	89	MR MUSCULO ANTIGRASA COCINA DP 450  ML	0		NO	0	0				15	88	7.05	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8950.934	8950.934	0	6	.4	0	.4	0	0	2.82	0	2.82	13068.36	5	12414.94	5227.34	261.37	4965.98	1042.86	0	0	0	0	0	0	0	0	6008.84	0	0	0	0	261.36	0	261.36			X					
